CNPJ,RazaoSocial,Trimestre,Ano,ValorDespesas,Modalidade,UF,RegistroANS
51093193000103,UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,662.57,Cooperativa MÃ©dica,SP,369411
17333055000116,UNIODONTO UBERABA - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA LTDA,1T,2025,15800.43,Cooperativa odontolÃ³gica,MG,370568
76767219000182,UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO,1T,2025,223630592.1,Cooperativa MÃ©dica,PR,371254
00846662000187,LIV LINHAS INTELIGENTES DE ATENÇÃO À VIDA S/A,1T,2025,59344681.73,Medicina de Grupo,SP,379280
02580965000126,UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA,1T,2025,6386.81,Cooperativa odontolÃ³gica,ES,370711
01367538000100,UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA,1T,2025,10450.28,Cooperativa odontolÃ³gica,PR,381144
02149799000108,UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA,1T,2025,790449.23,Cooperativa odontolÃ³gica,SP,382655
48628366000136,UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO,1T,2025,3580853.72,Cooperativa MÃ©dica,SP,369292
02618303000106,FUNASA SAÚDE,1T,2025,864859.24,Medicina de Grupo,PB,370592
70523899000102,UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO,1T,2025,640251.7,Cooperativa MÃ©dica,MT,370975
02476067000122,UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO,1T,2025,17742206.07,Cooperativa MÃ©dica,GO,382876
22027346000116,PLANO DE ASSISTÊNCIA MÉDICA MINEIRA LTDA,1T,2025,580648.07,Medicina de Grupo,MG,382281
35988963000120,UNIMED NORTE CAPIXABA- COOPERATIVA DE TRABALHO MÉDICO,1T,2025,71358.84,Cooperativa MÃ©dica,ES,371777
02862447000103,NOSSA SAÚDE - OPERADORA PLANOS PRIVADOS DE ASSISTÊNCIA  À SAÚDE LTDA.,1T,2025,2541663.87,Medicina de Grupo,PR,372609
30505523000150,DONA SAÚDE CLINICAS LTDA,1T,2025,38268.01,Medicina de Grupo,SP,365645
78953023000108,UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,2519183.83,Cooperativa MÃ©dica,PR,366064
88938089000182,UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA,1T,2025,1214144.17,Cooperativa odontolÃ³gica,RS,366439
87158507000156,COOPERATIVA CENTRAL UNIMED DE COOPERATIVAS DE ASSISTÊNCIA À SAÚDE DO RIO GRANDE DO SUL LTDA.,1T,2025,10960.83,Cooperativa MÃ©dica,RS,367087
42939207000176,UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MÉDICO,1T,2025,206886.01,Cooperativa MÃ©dica,MG,367613
59007799000190,ASSOCIACAO DE SAUDE HOLAMBRA,1T,2025,803.97,Medicina de Grupo,SP,360783
12923462000160,UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA,1T,2025,6413478.24,Cooperativa odontolÃ³gica,PB,361569
00006037000127,UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,524191.14,Cooperativa MÃ©dica,SP,361941
25686544000180,UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO,1T,2025,40433.42,Cooperativa MÃ©dica,MG,362573
45171402000197,UNIMED DE TAUBATÉ COOPERATIVA DE TRABALHO MÉDICO,1T,2025,516839.72,Cooperativa MÃ©dica,SP,363286
64388812000139,UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,393.62,Cooperativa MÃ©dica,MG,364070
35917970000130,UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MÉDICO,1T,2025,40410250.6,Cooperativa MÃ©dica,RJ,364584
85241339000132,UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL,1T,2025,87271.3,Cooperativa MÃ©dica,SC,364860
89100135000132,UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA  À SAÚDE LTDA.,1T,2025,304928.81,Cooperativa MÃ©dica,RS,362832
02849393000138,BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.,1T,2025,4770784.29,Medicina de Grupo,SP,366561
25971433000115,UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA,1T,2025,48749.38,Cooperativa MÃ©dica,MG,368148
45272366000158,UNIMED DE ARARAQUARA - COOP. DE TRAB. MÉDICO,1T,2025,4493771.48,Cooperativa MÃ©dica,SP,364312
96396395000162,UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO,1T,2025,139399.59,Cooperativa odontolÃ³gica,SP,361593
02127779000136,LEADER ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA.,1T,2025,25268.16,Medicina de Grupo,SP,364592
00494870000164,UNIMED DE IBITINGA COOPERATIVA DE TRABALHO MÉDICO,1T,2025,806352.2,Cooperativa MÃ©dica,SP,365238
81710865000143,UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO .,1T,2025,1841422.48,Cooperativa MÃ©dica,PR,365777
02513939000185,PLANO ASSISTENCIAL SÃO LUCAS LTDA,1T,2025,148077.54,Medicina de Grupo,MG,363391
03657699000155,SINDIFISCO NACIONAL - SINDICATO NACIONAL DOS AUDITORES-FISCAIS DA RECEITA FEDERAL DO BRASIL,1T,2025,2278446.58,AutogestÃ£o,DF,361011
59499251000105,UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MÉDICO,1T,2025,72277.7,Cooperativa MÃ©dica,SP,366340
84537141000138,SAMEL PLANO DE SAÚDE LTDA,1T,2025,6032320.01,Medicina de Grupo,AM,367095
75003525000180,UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO,1T,2025,1506055.94,Cooperativa MÃ©dica,PR,361615
10219897000100,UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,6414.4,Cooperativa MÃ©dica,PA,362140
56762172000157,UNIMED DE TUPA COOPERATIVA DE TRABALHO MÉDICO,1T,2025,49068.66,Cooperativa MÃ©dica,SP,365530
08707473000135,UNIMED CAMPINA GRANDE - COOPERATIVA DE TRABALHO MEDICO LTDA,1T,2025,1391125.51,Cooperativa MÃ©dica,PB,367397
37382009000114,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA SANEAGO,1T,2025,924758.48,AutogestÃ£o,GO,363855
37880952000157,VIVACOM PLANOS DE SAÚDE,1T,2025,641353.48,AutogestÃ£o,GO,361461
03044492000105,HOSPITAL S.P. LTDA.,1T,2025,7162.64,Medicina de Grupo,RS,363189
02254846000183,COOPERATIVA ODONTOLÓGICA DO ESTADO DO AMAPÁ,1T,2025,233.97,Cooperativa odontolÃ³gica,AP,365785
02248344000140,UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA,1T,2025,630842.98,Cooperativa MÃ©dica,MG,371564
02725347000127,CARE PLUS MEDICINA ASSISTENCIAL LTDA.,1T,2025,15356485.77,Medicina de Grupo,SP,379956
31240963000196,ASSOCIAÇÃO BENEFICENTE DOS PROFESSORES PÚBLICOS ATIVOS E INATIVOS DO RIO DE JANEIRO - APPAI,1T,2025,7645.06,Medicina de Grupo,RJ,382540
13170410000122,ASSOCIAÇÃO DOS EMPREGADOS DA COMPANHIA ESTADUAL DE HABITAÇÃO E OBRAS PÚBLICAS - ASSEC,1T,2025,11234.95,AutogestÃ£o,SE,384704
15308521000188,UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA,1T,2025,150191.1,Cooperativa odontolÃ³gica,PA,368555
27047334000177,HEALTH-MED SISTEMA DE SAUDE LTDA,2T,2025,828741.12,Medicina de Grupo,RJ,421723
03013779000178,ANGELI SISTEMAS DE SAUDE S.A.,2T,2025,8936.53,Medicina de Grupo,PR,421871
34266553000102,ALICE OPERADORA LTDA.,2T,2025,1267236.81,Medicina de Grupo,SP,421928
34844263000107,ELETROS SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,2T,2025,6515492.48,AutogestÃ£o,RJ,422070
27841404000164,UP SOLUÇÕES EM SAÚDE LTDA,2T,2025,1462387.39,Administradora de BenefÃ­cios,SP,422223
02753398000162,SF SISTEMAS DE SAÚDE LTDA,2T,2025,1416837.43,Medicina de Grupo,SP,422371
39149389000177,LIVRI OPERADORA DE PLANO DE SAÚDE LTDA,2T,2025,268313.58,Medicina de Grupo,SP,422479
37319040000100,VOCÊ TOTAL PLANOS DE SAÚDE LIMITADA,2T,2025,720911.22,Medicina de Grupo,SP,422487
40187311000126,GOCARE PLANOS DE SAUDE LTDA,2T,2025,399938.86,Medicina de Grupo,SP,422681
41432461000110,TEMPO MED PLANO DE SAUDE LTDA,2T,2025,522028.14,Medicina de Grupo,SC,422771
41929347000109,PRESERVE SAUDE ASSISTENCIA MEDICA LTDA,2T,2025,2883486.84,Medicina de Grupo,BA,422959
42750007000170,UNICOR ADMINISTRADORA DE BENEFICIOS LTDA,2T,2025,41612.0,Administradora de BenefÃ­cios,MG,423041
29754208000188,VALE PLANOS DE SAÚDE LTDA,2T,2025,331485.4,Medicina de Grupo,PE,424048
25906728000108,COOPERATIVA DE TRABALHO ODONTOLOGICO - UNIODONTO ITAJUBÁ,2T,2025,29468.7,Cooperativa odontolÃ³gica,MG,419028
18321477000134,ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS,2T,2025,902903.45,Medicina de Grupo,SP,419249
14927215000167,ZURICH SANTANDER BRASIL ODONTO LTDA.,2T,2025,267253.68,Odontologia de Grupo,SP,419354
17897995000138,PLADISA PLANOS DE SAÚDE SA,2T,2025,1031368.1,Medicina de Grupo,SC,419486
20918393000124,OPERADORA DE PLANOS PRIVADOS DE SAÚDE - SANTA CASA SAÚDE LTDA,2T,2025,28240541.98,Medicina de Grupo,MS,419699
20961779000119,ASSOCIAÇÃO PLANO DE SAÚDE SANTA CASA DE VALINHOS,2T,2025,621261.54,Medicina de Grupo,SP,419958
60961422000155,"SERVIÇO SOCIAL DA INDÚSTRIA DO PAPEL, PAPELÃO E CORTIÇA DO ESTADO DE SÃO PAULO - SEPACO",2T,2025,359343055.03,AutogestÃ£o,SP,420077
23821141000170,MUITO MAIS SAÚDE ADMINISTRADORA DE BENEFÍCIOS,2T,2025,644.46,Administradora de BenefÃ­cios,RJ,420140
23869306000184,ASSOCIAÇÃO PADRE ALBINO SAÚDE,2T,2025,2811674.83,Medicina de Grupo,SP,420158
24807514000111,ASSOCIAÇÃO SANTA CASA CLÍNICAS DE BIRIGUI,2T,2025,38705.23,Medicina de Grupo,SP,420786
25141173000150,ASSOCIAÇÃO PADRE PIO PLANOS DE SAÚDE,2T,2025,15334.82,Medicina de Grupo,SP,420816
27113113000150,S1 OPERADORA DE PLANO DE SAÚDE LTDA,2T,2025,5197.0,Medicina de Grupo,DF,420981
28311619000136,NEXO - ADMINISTRADORA DE BENEFICIOS LTDA,2T,2025,346443.17,Administradora de BenefÃ­cios,SP,421146
08225953000160,SANTA CASA DE MAUÁ SAÚDE,2T,2025,400.0,Medicina de Grupo,SP,421197
28310835000167,MEDHEALTH PLANOS DE SAÚDE LTDA,2T,2025,0.95,Medicina de Grupo,PR,421367
28953753000130,SD-M OPERADORA DE PLANOS DE SAUDE LTDA,2T,2025,3165658.03,Medicina de Grupo,RJ,421634
31097886000167,PERSONAL CARE OPERADORA DE SAÚDE SA,2T,2025,9427001.14,Medicina de Grupo,SP,421707
36263502000152,CARING SAÚDE ASSISTÊNCIA MÉDICA LTDA.,2T,2025,849439.73,Medicina de Grupo,RJ,422304
40037284000105,SAUDE INTEGRAL ASSISTENCIA MEDICA LTDA,2T,2025,680.0,Medicina de Grupo,BA,423106
34608096000197,UNIVIDA USA OPERADORA EM SAUDE S/A,2T,2025,866655.66,Medicina de Grupo,SP,422134
34732056000152,ATITUDE SAÚDE ASSISTÊNCIA MEDICA LTDA,2T,2025,10747139.89,Medicina de Grupo,BA,422151
36186642000174,PD BRASIL ASSISTENCIA ODONTOLOGICA LTDA,2T,2025,4647278.76,Odontologia de Grupo,MG,422355
37442364000131,ESPLENDOR ADMINISTRADORA DE BENEFÍCIOS LTDA.,2T,2025,576810.49,Administradora de BenefÃ­cios,DF,422576
39427632000171,ASSOCIAÇÃO PETROBRAS DE SAÚDE - APS,2T,2025,969203.47,AutogestÃ£o,RJ,422631
40208487000117,VIVER BEM ADMINISTRADORA DE BENEFÍCIOS LTDA,2T,2025,33504.02,Administradora de BenefÃ­cios,RJ,422657
55990451000105,SANTA CASA DE MISERICÓRDIA E BENEFICÊNCIA PORTUGUESA,2T,2025,75153926.06,Filantropia,SP,422762
41715325000138,ARL ADMINISTRADORA DE BENEFÍCIOS LTDA.,2T,2025,3276.0,Administradora de BenefÃ­cios,SP,422941
50565317000143,SERV  SOCIAL AUTÔNOMO DE ASSIST À SAÚDE DOS SERV PÚBLICOS E MILITARES DE GOIÁS,2T,2025,353271873.16,AutogestÃ£o,GO,424188
39734514000106,GESTAO VIDA ADMINISTRADORA DE BENEFICIOS LTDA.,2T,2025,350643.22,Administradora de BenefÃ­cios,SP,424226
53654434000171,MEDICAL LIFE PLANOS DE SAÚDE LTDA,2T,2025,2.0,Medicina de Grupo,BA,424331
55081563000143,AP ADMINISTRAÇÃO DE BENEFICIOS - SOCIEDADE SIMPLES UNIPESSOAL LIMITADA,2T,2025,44530.21,Administradora de BenefÃ­cios,SP,424366
92030543000170,HOSPITAL DE CLÍNICAS DE PASSO FUNDO,2T,2025,172702362.49,Filantropia,RS,424391
59452478000103,SAUDE SALV ASSISTENCIA MEDICA LTDA,2T,2025,15923.87,Medicina de Grupo,RO,424463
58434577000191,ELITE SAUDE SERVICOS MEDICOS LTDA.,2T,2025,99.0,Medicina de Grupo,SP,424544
03518900000113,INSTITUTO CURITIBA DE SAÚDE,2T,2025,76001.93,AutogestÃ£o,PR,419010
07611953000135,BEDOIS SERVIÇOS DE ADMINISTRAÇÃO DE BENEFÍCIOS LTDA.,2T,2025,29097.03,Administradora de BenefÃ­cios,RJ,419125
18275071000162,POSTAL SAÚDE CAIXA DE ASSISTÊNCIA E SAÚDE DOS EMPREGADOS DOS CORREIOS,2T,2025,33209630.59,AutogestÃ£o,DF,419133
19240452000179,BCI ADMINISTRADORA DE BENEFÍCIOS LTDA.,2T,2025,1606919.8,Administradora de BenefÃ­cios,SP,419257
17698381000127,QUALICORP CLUBE DE SAÚDE ADMINISTRADORA DE BENEFÍCIOS LTDA.,2T,2025,6333.61,Administradora de BenefÃ­cios,SP,419290
16692996000183,G2C ADMINISTRADORA DE BENEFICIOS LTDA - ME,2T,2025,14636525.11,Administradora de BenefÃ­cios,RJ,419443
20160828000114,ASSOCIAÇÃO DOS SERVIDORES PÚBLICOS DA ADMINISTRAÇÃO DIRETA DO GOVERNO DO ESTADO DO PARÁ - ASPARÁ,2T,2025,443642.48,AutogestÃ£o,PA,419591
23557177000199,ASSOCIAÇÃO UNIVIDA SANTA RITA DO PASSA QUATRO,2T,2025,10335.03,Medicina de Grupo,SP,420123
22709109000135,BENEFICENCIA SOCIAL BOM SAMARITANO,2T,2025,942929.76,Filantropia,MG,421189
30724638000136,ASSOCIAÇÃO HOSPITAL SAÚDE DE VARGEM GRANDE DO SUL,2T,2025,3521638.11,Medicina de Grupo,SP,421618
45568546000181,ALMA ODONTO OPERADORA DE PLANOS ODONTOLOGICOS LTDA,2T,2025,39259.6,Odontologia de Grupo,SP,423262
19031941000110,SMART CARE SISTEMAS MÉDICOS E ODONTOLÓGICOS LTDA.,2T,2025,11364.53,Odontologia de Grupo,SP,420051
22694698000125,INTERCLINICAS PLANO VIDA USA OPERADORA DE SAUDE LTDA,2T,2025,294484.16,Medicina de Grupo,SP,420841
31925548000176,GRUPO HOSPITALAR DO RIO DE JANEIRO LTDA,2T,2025,1246630586.48,Medicina de Grupo,RJ,309222
37313475000148,UNIMED PALMAS COOPERATIVA DE TRABALHO MÉDICO,2T,2025,8898190.83,Cooperativa MÃ©dica,TO,309907
17146846000137,PESSOAL SAÚDE PLANOS DE ASSISTÊNCIA MÉDICA LTDA,2T,2025,15319492.91,Medicina de Grupo,SP,310239
02752923000125,PROASA SAÚDE,2T,2025,3467.61,Medicina de Grupo,DF,310522
36540979000138,UNIMED COSTA VERDE RJ,2T,2025,45132035.9,Cooperativa MÃ©dica,RJ,311146
89870547000151,UNIMED PELOTAS/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2T,2025,613506.72,Cooperativa MÃ©dica,RS,311375
49210966000142,UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,1089193.26,Cooperativa MÃ©dica,SP,311847
04612990000170,UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA,2T,2025,1283.36,Cooperativa MÃ©dica,AM,311961
62476676000103,INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA,2T,2025,24016950.45,Medicina de Grupo,SP,312282
31432792000105,UNIMED DO EST. DO RJ FEDERAÇÃO EST. DAS COOPERATIVAS MÉDICAS,2T,2025,190281.88,Cooperativa MÃ©dica,RJ,312363
30417661000188,UNIMED NORTE FLUMINENSE COOPERATIVA DE TRABALHO MEDICO,2T,2025,204486.01,Cooperativa MÃ©dica,RJ,312592
78339439000130,UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS,2T,2025,259007.04,Cooperativa MÃ©dica,PR,312720
25064148000110,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,2T,2025,839310.42,Cooperativa MÃ©dica,TO,313084
87306361000149,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2T,2025,264700.52,Cooperativa MÃ©dica,RS,313211
02597394000132,UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,1236051.72,Cooperativa MÃ©dica,MT,314099
66343534000129,UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,30398783.83,Cooperativa MÃ©dica,MG,314587
22263081000155,HOSPITAL CESAR LEITE,2T,2025,178288.25,Filantropia,MG,314706
68204486000113,UNIMED DE DRACENA - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,559405.72,Cooperativa MÃ©dica,SP,314781
82956996000178,FUNDAÇÃO CELESC DE SEGURIDADE SOCIAL - CELOS,2T,2025,2981525.08,AutogestÃ£o,SC,315044
62465117000106,FUNDAÇÃO CESP,2T,2025,908916.5,AutogestÃ£o,SP,315478
00660903000107,FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG,2T,2025,100567849.43,AutogestÃ£o,MG,315567
64327059000171,UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA,2T,2025,284449.98,Cooperativa MÃ©dica,MG,315648
44803922000102,UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS,2T,2025,2531252.47,Cooperativa MÃ©dica,SP,315729
44863959000126,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,2T,2025,1093971.64,Cooperativa MÃ©dica,SP,315796
41511429000120,UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,237656.44,Cooperativa MÃ©dica,PI,316458
25250820000162,UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA,2T,2025,247866.17,Cooperativa MÃ©dica,MG,319121
00636975000100,SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA,2T,2025,1523075.38,Medicina de Grupo,SP,319180
87607149000111,UNIMED PLANALTO MÉDIO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2T,2025,1742270.45,Cooperativa MÃ©dica,RS,319384
51473692000126,IRMANDADE DA SANTA CASA DE MISERICORDIA DE LIMEIRA,2T,2025,218861.16,Filantropia,SP,319422
87497368000195,UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,2T,2025,789764.31,Cooperativa MÃ©dica,RS,319708
00668790000188,CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE,2T,2025,25506097.09,AutogestÃ£o,RS,320820
01647867000104,UNIMED INTRAFEDERATIVA FEDERAÇÃO REGIONAL SUL DE MINAS,2T,2025,42075.58,Cooperativa MÃ©dica,MG,320838
81076069000109,UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO,2T,2025,2880558.34,Cooperativa MÃ©dica,PR,320862
39210844000100,UNIMED CENTRO SUL FLUMINENSE COOPERATIVA DE TRABALHO MÉDICO,2T,2025,7824.98,Cooperativa MÃ©dica,RJ,320897
00103956000119,UNIMED LITORAL SUL/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2T,2025,683.57,Cooperativa MÃ©dica,RS,300136
54991211000162,UNIMED DE ASSIS COOPERATIVA DE TRABALHO MÉDICO,2T,2025,1511264.03,Cooperativa MÃ©dica,SP,300713
41871989000196,UNIMED ITUIUTABA COOPERATIVA TRABALHO MÉDICO LTDA.,2T,2025,203014.09,Cooperativa MÃ©dica,MG,301060
50480953000172,UNIMED DE LIMEIRA COOPERATIVA DE TRABALHO MÉDICO,2T,2025,316243.25,Cooperativa MÃ©dica,SP,301574
20168589000149,PRONTOMED PLANOS DE SAÚDE LTDA,2T,2025,1768465.63,Medicina de Grupo,MG,301728
58119199000151,ODONTOPREV S/A,2T,2025,41257270.18,Odontologia de Grupo,SP,301949
35617257000171,CAIXA DE ASSISTÊNCIA DOS MAGISTRADOS DE PERNAMBUCO,2T,2025,24429727.95,AutogestÃ£o,PE,302627
07649106000160,UNIMED DE SOBRAL SOCIEDADE COOPERATIVA MÉDICA LTDA,2T,2025,13458021.35,Cooperativa MÃ©dica,CE,303178
85377174000120,UNIMED LITORAL COOPERATIVA DE TRABALHO MÉDICO LTDA,2T,2025,1696.51,Cooperativa MÃ©dica,SC,303356
02687852000124,UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,54924.2,Cooperativa MÃ©dica,SP,303844
16921561000163,UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA.,2T,2025,85274314.79,Cooperativa MÃ©dica,MG,304051
92240605000178,ON MED ASSISTÊNCIA MÉDICA LTDA,2T,2025,12125.16,Medicina de Grupo,RS,304212
42940528000190,UNIMED PARÁ DE MINAS COOPERATIVA DE TRABALHO MÉDICO LTDA.,2T,2025,1160504.01,Cooperativa MÃ©dica,MG,304344
01867792000169,NACIONAL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.,2T,2025,24104342.72,Odontologia de Grupo,PE,304441
17143876000190,AME-ASSISTÊNCIA MÉDICA A EMPRESAS LTDA,2T,2025,109455.52,Medicina de Grupo,MG,304531
45425899000122,UNIMED DE BOTUCATU COOPERATIVA DE TRABALHO MÉDICO,2T,2025,1358087.21,Cooperativa MÃ©dica,SP,304883
72120124000111,UNIODONTO RS FEDERACAO DAS UNIODONTOS DO RGS LTDA,2T,2025,13180.19,Cooperativa odontolÃ³gica,RS,305421
22666341000133,PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A,2T,2025,28649658.08,Medicina de Grupo,MG,305626
81715716000177,UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO,2T,2025,7486710.75,Cooperativa MÃ©dica,PR,306100
17689407000170,UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MÉDICO LTDA,2T,2025,22222726.91,Cooperativa MÃ©dica,MG,306886
80525652000189,UNIMED VALE DO PIQUIRI-COOPERATIVA DE TRABALHO MÉDICO VALE DO PIQUIRI,2T,2025,339719.89,Cooperativa MÃ©dica,PR,308811
87701249000102,UNIMED MISSÕES/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2T,2025,105843425.22,Cooperativa MÃ©dica,RS,311618
08680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,5891565.52,Cooperativa MÃ©dica,PB,321044
00368318000120,UNIMED MARQUES DE VALENÇA COOPERATIVA DE TRABALHO MÉDICO LTDA.,2T,2025,18953.8,Cooperativa MÃ©dica,RJ,321087
24243925000121,UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA,2T,2025,4249.07,Cooperativa odontolÃ³gica,AL,321125
82602327000106,UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO,2T,2025,9128972.12,Cooperativa MÃ©dica,SC,321273
05868278000107,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,2T,2025,365616.88,Cooperativa MÃ©dica,CE,317144
42160192000143,FUNDAÇÃO CHESF DE ASSISTÊNCIA E SEGURIDADE SOCIAL,2T,2025,785704.16,AutogestÃ£o,PE,317233
62635990000191,ASSOCIACAO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DE SAO PAULO,2T,2025,41810.86,AutogestÃ£o,SP,317632
71499792000139,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,2T,2025,1133882.4,Cooperativa MÃ©dica,MG,317896
33546979000157,UNIMED REGIONAL SUL GOIAS COOP. DE TRABALHO MÉDICO LTDA,2T,2025,356204.69,Cooperativa MÃ©dica,GO,305472
44663631000166,UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO,2T,2025,32520.86,Cooperativa MÃ©dica,SP,306126
87300448000109,UNIMED - COOPERATIVA DE SERVIÇOS DE SAÚDE DOS VALES DO TAQUARI E RIO PARDO LTDA.,2T,2025,379913985.37,Cooperativa MÃ©dica,RS,306398
02322043000119,UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,114091352.67,Cooperativa MÃ©dica,SP,306762
02315431000172,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL,2T,2025,5430649.68,AutogestÃ£o,RS,307319
62231527000184,CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃO PAULO,2T,2025,213203.07,AutogestÃ£o,SP,352331
87096616000196,UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.,2T,2025,32670978.97,Cooperativa MÃ©dica,RS,352501
02852017000100,SISTEMAS E PLANOS DE SAÚDE LTDA.,2T,2025,13468302.81,Medicina de Grupo,SP,352586
57149775000140,UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,64011.83,Cooperativa MÃ©dica,SP,353027
38499547000156,UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA.,2T,2025,559.07,Cooperativa MÃ©dica,MG,353060
00730439000170,UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,333270.07,Cooperativa MÃ©dica,MG,353876
45359213000142,UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,40814.23,Cooperativa MÃ©dica,SP,354031
17774738000109,UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.,2T,2025,6361707.77,Cooperativa MÃ©dica,MG,354066
