CNPJ,RazaoSocial,Trimestre,Ano,ValorDespesas
343676,PENDENTE_ENRIQUECIMENTO,3T,2025,1426275.07
343722,PENDENTE_ENRIQUECIMENTO,3T,2025,16928015.42
343765,PENDENTE_ENRIQUECIMENTO,3T,2025,63221.64
343889,PENDENTE_ENRIQUECIMENTO,3T,2025,119594209.22
344141,PENDENTE_ENRIQUECIMENTO,3T,2025,15102.59
344397,PENDENTE_ENRIQUECIMENTO,3T,2025,208189861.07
344788,PENDENTE_ENRIQUECIMENTO,3T,2025,249899.63
346276,PENDENTE_ENRIQUECIMENTO,3T,2025,281979418.32
346951,PENDENTE_ENRIQUECIMENTO,3T,2025,276715.91
348520,PENDENTE_ENRIQUECIMENTO,3T,2025,10088115.46
328031,PENDENTE_ENRIQUECIMENTO,3T,2025,152023.79
331651,PENDENTE_ENRIQUECIMENTO,3T,2025,94162532.64
331988,PENDENTE_ENRIQUECIMENTO,3T,2025,7627499.29
333808,PENDENTE_ENRIQUECIMENTO,3T,2025,2832.96
335100,PENDENTE_ENRIQUECIMENTO,3T,2025,28391911.76
337374,PENDENTE_ENRIQUECIMENTO,3T,2025,3118788.58
339954,PENDENTE_ENRIQUECIMENTO,3T,2025,12727670.74
340251,PENDENTE_ENRIQUECIMENTO,3T,2025,66871408.93
342955,PENDENTE_ENRIQUECIMENTO,3T,2025,7043594.88
344885,PENDENTE_ENRIQUECIMENTO,3T,2025,1138561.41
345318,PENDENTE_ENRIQUECIMENTO,3T,2025,80548.09
326755,PENDENTE_ENRIQUECIMENTO,3T,2025,419847.64
327468,PENDENTE_ENRIQUECIMENTO,3T,2025,2225890.76
328537,PENDENTE_ENRIQUECIMENTO,3T,2025,65816.48
329665,PENDENTE_ENRIQUECIMENTO,3T,2025,28904651.15
330108,PENDENTE_ENRIQUECIMENTO,3T,2025,13198865.26
330281,PENDENTE_ENRIQUECIMENTO,3T,2025,199064.04
331104,PENDENTE_ENRIQUECIMENTO,3T,2025,244808.27
333051,PENDENTE_ENRIQUECIMENTO,3T,2025,7883310.58
335215,PENDENTE_ENRIQUECIMENTO,3T,2025,38143.57
336017,PENDENTE_ENRIQUECIMENTO,3T,2025,424959.01
337668,PENDENTE_ENRIQUECIMENTO,3T,2025,2636097.25
342157,PENDENTE_ENRIQUECIMENTO,3T,2025,1082308.59
342343,PENDENTE_ENRIQUECIMENTO,3T,2025,36940.98
342611,PENDENTE_ENRIQUECIMENTO,3T,2025,5383.38
343463,PENDENTE_ENRIQUECIMENTO,3T,2025,4010172.43
344729,PENDENTE_ENRIQUECIMENTO,3T,2025,415369.87
345598,PENDENTE_ENRIQUECIMENTO,3T,2025,1982299.54
346209,PENDENTE_ENRIQUECIMENTO,3T,2025,699490.87
347655,PENDENTE_ENRIQUECIMENTO,3T,2025,107782983.42
325082,PENDENTE_ENRIQUECIMENTO,3T,2025,131755.17
329355,PENDENTE_ENRIQUECIMENTO,3T,2025,12115.0
331341,PENDENTE_ENRIQUECIMENTO,3T,2025,420601.26
333875,PENDENTE_ENRIQUECIMENTO,3T,2025,27615.0
334243,PENDENTE_ENRIQUECIMENTO,3T,2025,22500.0
335592,PENDENTE_ENRIQUECIMENTO,3T,2025,6795633.87
336467,PENDENTE_ENRIQUECIMENTO,3T,2025,162074.05
337498,PENDENTE_ENRIQUECIMENTO,3T,2025,1277554.04
338346,PENDENTE_ENRIQUECIMENTO,3T,2025,328.86
340162,PENDENTE_ENRIQUECIMENTO,3T,2025,49440.56
340782,PENDENTE_ENRIQUECIMENTO,3T,2025,11871891.51
341941,PENDENTE_ENRIQUECIMENTO,3T,2025,32552889.78
343056,PENDENTE_ENRIQUECIMENTO,3T,2025,6759822.48
343684,PENDENTE_ENRIQUECIMENTO,3T,2025,0.66
369411,PENDENTE_ENRIQUECIMENTO,3T,2025,362212.42
370568,PENDENTE_ENRIQUECIMENTO,3T,2025,24293.51
370681,PENDENTE_ENRIQUECIMENTO,3T,2025,2808.78
371106,PENDENTE_ENRIQUECIMENTO,3T,2025,1009812.29
371564,PENDENTE_ENRIQUECIMENTO,3T,2025,991532.79
371777,PENDENTE_ENRIQUECIMENTO,3T,2025,7554001.12
372609,PENDENTE_ENRIQUECIMENTO,3T,2025,67109663.22
373109,PENDENTE_ENRIQUECIMENTO,3T,2025,1515.96
349682,PENDENTE_ENRIQUECIMENTO,3T,2025,626923.8
349712,PENDENTE_ENRIQUECIMENTO,3T,2025,11310851.18
350141,PENDENTE_ENRIQUECIMENTO,3T,2025,3897381.04
350346,PENDENTE_ENRIQUECIMENTO,3T,2025,15522.33
350770,PENDENTE_ENRIQUECIMENTO,3T,2025,592.96
351407,PENDENTE_ENRIQUECIMENTO,3T,2025,3014590.03
352331,PENDENTE_ENRIQUECIMENTO,3T,2025,33518.01
352501,PENDENTE_ENRIQUECIMENTO,3T,2025,815525.64
352543,PENDENTE_ENRIQUECIMENTO,3T,2025,124038.44
352683,PENDENTE_ENRIQUECIMENTO,3T,2025,288374.32
353027,PENDENTE_ENRIQUECIMENTO,3T,2025,785298.19
353060,PENDENTE_ENRIQUECIMENTO,3T,2025,74680.5
353663,PENDENTE_ENRIQUECIMENTO,3T,2025,12532038.09
353698,PENDENTE_ENRIQUECIMENTO,3T,2025,281109.56
354031,PENDENTE_ENRIQUECIMENTO,3T,2025,894525.32
354279,PENDENTE_ENRIQUECIMENTO,3T,2025,9158746.85
354325,PENDENTE_ENRIQUECIMENTO,3T,2025,5869.43
354619,PENDENTE_ENRIQUECIMENTO,3T,2025,13052708.16
354783,PENDENTE_ENRIQUECIMENTO,3T,2025,1944434.57
354996,PENDENTE_ENRIQUECIMENTO,3T,2025,186605.44
355691,PENDENTE_ENRIQUECIMENTO,3T,2025,4740695.81
356123,PENDENTE_ENRIQUECIMENTO,3T,2025,52052.92
356417,PENDENTE_ENRIQUECIMENTO,3T,2025,868736.27
357022,PENDENTE_ENRIQUECIMENTO,3T,2025,514047.22
357260,PENDENTE_ENRIQUECIMENTO,3T,2025,1648280.17
357391,PENDENTE_ENRIQUECIMENTO,3T,2025,1735167131.46
357669,PENDENTE_ENRIQUECIMENTO,3T,2025,38409.59
358088,PENDENTE_ENRIQUECIMENTO,3T,2025,1466379.65
358096,PENDENTE_ENRIQUECIMENTO,3T,2025,255020.93
358436,PENDENTE_ENRIQUECIMENTO,3T,2025,2234240.61
359017,PENDENTE_ENRIQUECIMENTO,3T,2025,35806381.43
359661,PENDENTE_ENRIQUECIMENTO,3T,2025,11806347.75
360244,PENDENTE_ENRIQUECIMENTO,3T,2025,503113.49
360449,PENDENTE_ENRIQUECIMENTO,3T,2025,757757.99
360783,PENDENTE_ENRIQUECIMENTO,3T,2025,11976030.32
361461,PENDENTE_ENRIQUECIMENTO,3T,2025,71688618.85
361615,PENDENTE_ENRIQUECIMENTO,3T,2025,97014772.57
362140,PENDENTE_ENRIQUECIMENTO,3T,2025,191546285.05
362832,PENDENTE_ENRIQUECIMENTO,3T,2025,85770.38
363391,PENDENTE_ENRIQUECIMENTO,3T,2025,687674.4
364312,PENDENTE_ENRIQUECIMENTO,3T,2025,359344545.27
364592,PENDENTE_ENRIQUECIMENTO,3T,2025,599787.43
365238,PENDENTE_ENRIQUECIMENTO,3T,2025,119573.85
365645,PENDENTE_ENRIQUECIMENTO,3T,2025,8631.31
366064,PENDENTE_ENRIQUECIMENTO,3T,2025,65447738.89
366439,PENDENTE_ENRIQUECIMENTO,3T,2025,392351.99
366561,PENDENTE_ENRIQUECIMENTO,3T,2025,5736351.91
367087,PENDENTE_ENRIQUECIMENTO,3T,2025,168908.21
368253,PENDENTE_ENRIQUECIMENTO,3T,2025,76665.95
369292,PENDENTE_ENRIQUECIMENTO,3T,2025,348170637.93
369659,PENDENTE_ENRIQUECIMENTO,3T,2025,10845846.71
370070,PENDENTE_ENRIQUECIMENTO,3T,2025,466570827.3
370711,PENDENTE_ENRIQUECIMENTO,3T,2025,7890.08
379280,PENDENTE_ENRIQUECIMENTO,3T,2025,479982.55
350648,PENDENTE_ENRIQUECIMENTO,3T,2025,39865530.92
352519,PENDENTE_ENRIQUECIMENTO,3T,2025,369622.37
353876,PENDENTE_ENRIQUECIMENTO,3T,2025,352310.67
354066,PENDENTE_ENRIQUECIMENTO,3T,2025,6954938.73
354627,PENDENTE_ENRIQUECIMENTO,3T,2025,1366476.52
355097,PENDENTE_ENRIQUECIMENTO,3T,2025,135091.57
355577,PENDENTE_ENRIQUECIMENTO,3T,2025,75939038.93
358754,PENDENTE_ENRIQUECIMENTO,3T,2025,276917.96
359033,PENDENTE_ENRIQUECIMENTO,3T,2025,80645.64
365777,PENDENTE_ENRIQUECIMENTO,3T,2025,2075244.91
367613,PENDENTE_ENRIQUECIMENTO,3T,2025,12081716.57
417840,PENDENTE_ENRIQUECIMENTO,3T,2025,25994.47
418021,PENDENTE_ENRIQUECIMENTO,3T,2025,3257484.0
418170,PENDENTE_ENRIQUECIMENTO,3T,2025,345078503.48
418374,PENDENTE_ENRIQUECIMENTO,3T,2025,155349.86
418587,PENDENTE_ENRIQUECIMENTO,3T,2025,13242.16
418731,PENDENTE_ENRIQUECIMENTO,3T,2025,1645319.15
418820,PENDENTE_ENRIQUECIMENTO,3T,2025,267155.06
419010,PENDENTE_ENRIQUECIMENTO,3T,2025,13348.38
419125,PENDENTE_ENRIQUECIMENTO,3T,2025,39910.13
419133,PENDENTE_ENRIQUECIMENTO,3T,2025,36458743.22
419249,PENDENTE_ENRIQUECIMENTO,3T,2025,1060336.74
419257,PENDENTE_ENRIQUECIMENTO,3T,2025,2377519.18
379956,PENDENTE_ENRIQUECIMENTO,3T,2025,2175443600.09
382540,PENDENTE_ENRIQUECIMENTO,3T,2025,340194001.03
382876,PENDENTE_ENRIQUECIMENTO,3T,2025,276922115.25
384577,PENDENTE_ENRIQUECIMENTO,3T,2025,6198277.05
385255,PENDENTE_ENRIQUECIMENTO,3T,2025,115426707.23
385697,PENDENTE_ENRIQUECIMENTO,3T,2025,39080.04
386596,PENDENTE_ENRIQUECIMENTO,3T,2025,123939455.68
389358,PENDENTE_ENRIQUECIMENTO,3T,2025,581428.77
392804,PENDENTE_ENRIQUECIMENTO,3T,2025,610187.75
397245,PENDENTE_ENRIQUECIMENTO,3T,2025,2577428.96
402001,PENDENTE_ENRIQUECIMENTO,3T,2025,12857451.97
404241,PENDENTE_ENRIQUECIMENTO,3T,2025,17808.58
406481,PENDENTE_ENRIQUECIMENTO,3T,2025,94180.89
406813,PENDENTE_ENRIQUECIMENTO,3T,2025,1172.3
407224,PENDENTE_ENRIQUECIMENTO,3T,2025,1921811.51
408093,PENDENTE_ENRIQUECIMENTO,3T,2025,56970.18
409286,PENDENTE_ENRIQUECIMENTO,3T,2025,99065.42
409791,PENDENTE_ENRIQUECIMENTO,3T,2025,11018.36
410110,PENDENTE_ENRIQUECIMENTO,3T,2025,693759.77
410624,PENDENTE_ENRIQUECIMENTO,3T,2025,741933.93
411752,PENDENTE_ENRIQUECIMENTO,3T,2025,4748854.69
412252,PENDENTE_ENRIQUECIMENTO,3T,2025,27890445.6
413160,PENDENTE_ENRIQUECIMENTO,3T,2025,140203.23
413372,PENDENTE_ENRIQUECIMENTO,3T,2025,771258.5
413551,PENDENTE_ENRIQUECIMENTO,3T,2025,31334.99
414212,PENDENTE_ENRIQUECIMENTO,3T,2025,123629.53
414310,PENDENTE_ENRIQUECIMENTO,3T,2025,3111756.25
414492,PENDENTE_ENRIQUECIMENTO,3T,2025,391444.27
414654,PENDENTE_ENRIQUECIMENTO,3T,2025,29143356.54
414905,PENDENTE_ENRIQUECIMENTO,3T,2025,59997882.85
415065,PENDENTE_ENRIQUECIMENTO,3T,2025,82450.61
415626,PENDENTE_ENRIQUECIMENTO,3T,2025,50180.69
415693,PENDENTE_ENRIQUECIMENTO,3T,2025,66637.81
415944,PENDENTE_ENRIQUECIMENTO,3T,2025,61729.86
416401,PENDENTE_ENRIQUECIMENTO,3T,2025,753990.2
416495,PENDENTE_ENRIQUECIMENTO,3T,2025,4464473.08
416690,PENDENTE_ENRIQUECIMENTO,3T,2025,201589.3
417050,PENDENTE_ENRIQUECIMENTO,3T,2025,72026.4
417173,PENDENTE_ENRIQUECIMENTO,3T,2025,640659093.29
417491,PENDENTE_ENRIQUECIMENTO,3T,2025,44057.48
417530,PENDENTE_ENRIQUECIMENTO,3T,2025,10125.31
417548,PENDENTE_ENRIQUECIMENTO,3T,2025,2009519.2
417661,PENDENTE_ENRIQUECIMENTO,3T,2025,2808.57
417815,PENDENTE_ENRIQUECIMENTO,3T,2025,154513.47
418919,PENDENTE_ENRIQUECIMENTO,3T,2025,2222148.04
384704,PENDENTE_ENRIQUECIMENTO,3T,2025,27275.43
406937,PENDENTE_ENRIQUECIMENTO,3T,2025,13390535.19
411809,PENDENTE_ENRIQUECIMENTO,3T,2025,635094.06
413721,PENDENTE_ENRIQUECIMENTO,3T,2025,668313.83
414662,PENDENTE_ENRIQUECIMENTO,3T,2025,227323.99
415081,PENDENTE_ENRIQUECIMENTO,3T,2025,56980.97
416410,PENDENTE_ENRIQUECIMENTO,3T,2025,1784.6
416738,PENDENTE_ENRIQUECIMENTO,3T,2025,8463.0
417092,PENDENTE_ENRIQUECIMENTO,3T,2025,348019.32
417301,PENDENTE_ENRIQUECIMENTO,3T,2025,34505977.31
417696,PENDENTE_ENRIQUECIMENTO,3T,2025,789.65
417831,PENDENTE_ENRIQUECIMENTO,3T,2025,29960.03
417947,PENDENTE_ENRIQUECIMENTO,3T,2025,117735014.7
418072,PENDENTE_ENRIQUECIMENTO,3T,2025,27344.94
418218,PENDENTE_ENRIQUECIMENTO,3T,2025,3226.36
418226,PENDENTE_ENRIQUECIMENTO,3T,2025,9250.22
418501,PENDENTE_ENRIQUECIMENTO,3T,2025,79.11
418617,PENDENTE_ENRIQUECIMENTO,3T,2025,4273856.5
418749,PENDENTE_ENRIQUECIMENTO,3T,2025,93488.25
418803,PENDENTE_ENRIQUECIMENTO,3T,2025,1192413.95
419052,PENDENTE_ENRIQUECIMENTO,3T,2025,95054.6
419141,PENDENTE_ENRIQUECIMENTO,3T,2025,2865839.85
380661,PENDENTE_ENRIQUECIMENTO,3T,2025,2027424.29
382639,PENDENTE_ENRIQUECIMENTO,3T,2025,42012.19
386901,PENDENTE_ENRIQUECIMENTO,3T,2025,1131818.18
389854,PENDENTE_ENRIQUECIMENTO,3T,2025,1320910.26
394734,PENDENTE_ENRIQUECIMENTO,3T,2025,256842.1
401081,PENDENTE_ENRIQUECIMENTO,3T,2025,79972854.22
402966,PENDENTE_ENRIQUECIMENTO,3T,2025,18469462.69
407569,PENDENTE_ENRIQUECIMENTO,3T,2025,23715.0
408522,PENDENTE_ENRIQUECIMENTO,3T,2025,277969.45
409413,PENDENTE_ENRIQUECIMENTO,3T,2025,97797.24
410128,PENDENTE_ENRIQUECIMENTO,3T,2025,20357.64
411248,PENDENTE_ENRIQUECIMENTO,3T,2025,111560.78
411256,PENDENTE_ENRIQUECIMENTO,3T,2025,495215.58
411868,PENDENTE_ENRIQUECIMENTO,3T,2025,9882334.76
412635,PENDENTE_ENRIQUECIMENTO,3T,2025,1585.55
413283,PENDENTE_ENRIQUECIMENTO,3T,2025,10977.87
413518,PENDENTE_ENRIQUECIMENTO,3T,2025,28593.56
413747,PENDENTE_ENRIQUECIMENTO,3T,2025,26402.49
414026,PENDENTE_ENRIQUECIMENTO,3T,2025,19848.06
414352,PENDENTE_ENRIQUECIMENTO,3T,2025,1391965.47
414573,PENDENTE_ENRIQUECIMENTO,3T,2025,5339574.9
414930,PENDENTE_ENRIQUECIMENTO,3T,2025,753920.71
415111,PENDENTE_ENRIQUECIMENTO,3T,2025,219827.5
415774,PENDENTE_ENRIQUECIMENTO,3T,2025,154769304.52
415987,PENDENTE_ENRIQUECIMENTO,3T,2025,238759.72
416428,PENDENTE_ENRIQUECIMENTO,3T,2025,1811603.02
416568,PENDENTE_ENRIQUECIMENTO,3T,2025,458148.43
417220,PENDENTE_ENRIQUECIMENTO,3T,2025,3045678.77
417289,PENDENTE_ENRIQUECIMENTO,3T,2025,8553.82
417424,PENDENTE_ENRIQUECIMENTO,3T,2025,2583109.6
417599,PENDENTE_ENRIQUECIMENTO,3T,2025,148986.7
417718,PENDENTE_ENRIQUECIMENTO,3T,2025,43376246.21
418129,PENDENTE_ENRIQUECIMENTO,3T,2025,2750.01
418960,PENDENTE_ENRIQUECIMENTO,3T,2025,37310631.68
381144,PENDENTE_ENRIQUECIMENTO,3T,2025,10624.05
382655,PENDENTE_ENRIQUECIMENTO,3T,2025,763078.62
386588,PENDENTE_ENRIQUECIMENTO,3T,2025,8151479.32
390259,PENDENTE_ENRIQUECIMENTO,3T,2025,69320.61
401480,PENDENTE_ENRIQUECIMENTO,3T,2025,40232.47
406554,PENDENTE_ENRIQUECIMENTO,3T,2025,357964464.17
406945,PENDENTE_ENRIQUECIMENTO,3T,2025,833979.92
410292,PENDENTE_ENRIQUECIMENTO,3T,2025,12501.45
414689,PENDENTE_ENRIQUECIMENTO,3T,2025,5669.2
415014,PENDENTE_ENRIQUECIMENTO,3T,2025,767537.81
415243,PENDENTE_ENRIQUECIMENTO,3T,2025,235.73
416398,PENDENTE_ENRIQUECIMENTO,3T,2025,5012.61
416789,PENDENTE_ENRIQUECIMENTO,3T,2025,9796255.5
417122,PENDENTE_ENRIQUECIMENTO,3T,2025,3833965.39
418595,PENDENTE_ENRIQUECIMENTO,3T,2025,875592.93
419028,PENDENTE_ENRIQUECIMENTO,3T,2025,4480593.35
393533,PENDENTE_ENRIQUECIMENTO,3T,2025,6428712.12
402206,PENDENTE_ENRIQUECIMENTO,3T,2025,3348237.77
407534,PENDENTE_ENRIQUECIMENTO,3T,2025,3755401.48
408263,PENDENTE_ENRIQUECIMENTO,3T,2025,8589736.54
409405,PENDENTE_ENRIQUECIMENTO,3T,2025,3544494.02
410888,PENDENTE_ENRIQUECIMENTO,3T,2025,26674888.23
412295,PENDENTE_ENRIQUECIMENTO,3T,2025,54418176.18
413267,PENDENTE_ENRIQUECIMENTO,3T,2025,6083.23
413429,PENDENTE_ENRIQUECIMENTO,3T,2025,24655054.43
416525,PENDENTE_ENRIQUECIMENTO,3T,2025,1377032.88
417106,PENDENTE_ENRIQUECIMENTO,3T,2025,6156127.46
417211,PENDENTE_ENRIQUECIMENTO,3T,2025,670679.75
418137,PENDENTE_ENRIQUECIMENTO,3T,2025,1842205.2
418285,PENDENTE_ENRIQUECIMENTO,3T,2025,27155503.09
418552,PENDENTE_ENRIQUECIMENTO,3T,2025,344947.87
418692,PENDENTE_ENRIQUECIMENTO,3T,2025,214587.12
418986,PENDENTE_ENRIQUECIMENTO,3T,2025,18079.71
418994,PENDENTE_ENRIQUECIMENTO,3T,2025,42370.33
419079,PENDENTE_ENRIQUECIMENTO,3T,2025,69.07
419095,PENDENTE_ENRIQUECIMENTO,3T,2025,6590.94
419150,PENDENTE_ENRIQUECIMENTO,3T,2025,6270027.65
419281,PENDENTE_ENRIQUECIMENTO,3T,2025,10206896.87
382281,PENDENTE_ENRIQUECIMENTO,3T,2025,616045.18
385620,PENDENTE_ENRIQUECIMENTO,3T,2025,60743263.62
388092,PENDENTE_ENRIQUECIMENTO,3T,2025,12598339.32
395480,PENDENTE_ENRIQUECIMENTO,3T,2025,400250.41
403962,PENDENTE_ENRIQUECIMENTO,3T,2025,289699.03
406635,PENDENTE_ENRIQUECIMENTO,3T,2025,47007.06
406805,PENDENTE_ENRIQUECIMENTO,3T,2025,10593.29
407011,PENDENTE_ENRIQUECIMENTO,3T,2025,146.54
408026,PENDENTE_ENRIQUECIMENTO,3T,2025,3260.49
409243,PENDENTE_ENRIQUECIMENTO,3T,2025,1088708.53
409634,PENDENTE_ENRIQUECIMENTO,3T,2025,133343.61
410608,PENDENTE_ENRIQUECIMENTO,3T,2025,3583.29
411582,PENDENTE_ENRIQUECIMENTO,3T,2025,155140.97
412058,PENDENTE_ENRIQUECIMENTO,3T,2025,27758529.16
412759,PENDENTE_ENRIQUECIMENTO,3T,2025,77677.56
413330,PENDENTE_ENRIQUECIMENTO,3T,2025,33366.83
413534,PENDENTE_ENRIQUECIMENTO,3T,2025,1106705249.32
414204,PENDENTE_ENRIQUECIMENTO,3T,2025,4337687.51
414387,PENDENTE_ENRIQUECIMENTO,3T,2025,2454682.8
414581,PENDENTE_ENRIQUECIMENTO,3T,2025,179977249.4
414701,PENDENTE_ENRIQUECIMENTO,3T,2025,100917.81
415910,PENDENTE_ENRIQUECIMENTO,3T,2025,2440172.17
416584,PENDENTE_ENRIQUECIMENTO,3T,2025,6718.98
416801,PENDENTE_ENRIQUECIMENTO,3T,2025,2387241.38
417165,PENDENTE_ENRIQUECIMENTO,3T,2025,521822.04
417297,PENDENTE_ENRIQUECIMENTO,3T,2025,86485215.24
417475,PENDENTE_ENRIQUECIMENTO,3T,2025,79472.78
417505,PENDENTE_ENRIQUECIMENTO,3T,2025,116106.79
417602,PENDENTE_ENRIQUECIMENTO,3T,2025,1690.6
417611,PENDENTE_ENRIQUECIMENTO,3T,2025,38173.11
418706,PENDENTE_ENRIQUECIMENTO,3T,2025,1736966.52
408034,PENDENTE_ENRIQUECIMENTO,3T,2025,240562.64
412996,PENDENTE_ENRIQUECIMENTO,3T,2025,684722.18
415936,PENDENTE_ENRIQUECIMENTO,3T,2025,10985.07
417955,PENDENTE_ENRIQUECIMENTO,3T,2025,63086226.18
418528,PENDENTE_ENRIQUECIMENTO,3T,2025,125946.33
418650,PENDENTE_ENRIQUECIMENTO,3T,2025,109292.49
387185,PENDENTE_ENRIQUECIMENTO,3T,2025,1122876.09
408794,PENDENTE_ENRIQUECIMENTO,3T,2025,1253143.08
412015,PENDENTE_ENRIQUECIMENTO,3T,2025,27109.09
415901,PENDENTE_ENRIQUECIMENTO,3T,2025,7275.2
417131,PENDENTE_ENRIQUECIMENTO,3T,2025,140193.82
417459,PENDENTE_ENRIQUECIMENTO,3T,2025,3344450.11
418536,PENDENTE_ENRIQUECIMENTO,3T,2025,80273.29
417751,PENDENTE_ENRIQUECIMENTO,3T,2025,84748.45
368555,PENDENTE_ENRIQUECIMENTO,3T,2025,26169.47
368920,PENDENTE_ENRIQUECIMENTO,3T,2025,1489313.07
370088,PENDENTE_ENRIQUECIMENTO,3T,2025,161459.97
370975,PENDENTE_ENRIQUECIMENTO,3T,2025,48903267.11
371254,PENDENTE_ENRIQUECIMENTO,3T,2025,306850.44
371629,PENDENTE_ENRIQUECIMENTO,3T,2025,9038622.24
372561,PENDENTE_ENRIQUECIMENTO,3T,2025,5306.0
378216,PENDENTE_ENRIQUECIMENTO,3T,2025,4007.48
348830,PENDENTE_ENRIQUECIMENTO,3T,2025,66993398.56
350249,PENDENTE_ENRIQUECIMENTO,3T,2025,751739.71
350371,PENDENTE_ENRIQUECIMENTO,3T,2025,94924.15
351202,PENDENTE_ENRIQUECIMENTO,3T,2025,803543445.13
351776,PENDENTE_ENRIQUECIMENTO,3T,2025,50439.72
352179,PENDENTE_ENRIQUECIMENTO,3T,2025,181964.62
353264,PENDENTE_ENRIQUECIMENTO,3T,2025,29872172.99
354295,PENDENTE_ENRIQUECIMENTO,3T,2025,17523643.16
354562,PENDENTE_ENRIQUECIMENTO,3T,2025,437810.19
354678,PENDENTE_ENRIQUECIMENTO,3T,2025,358519.37
355151,PENDENTE_ENRIQUECIMENTO,3T,2025,220144.05
355593,PENDENTE_ENRIQUECIMENTO,3T,2025,505067.56
356581,PENDENTE_ENRIQUECIMENTO,3T,2025,479479.35
357511,PENDENTE_ENRIQUECIMENTO,3T,2025,11883250.35
357715,PENDENTE_ENRIQUECIMENTO,3T,2025,2963.22
358282,PENDENTE_ENRIQUECIMENTO,3T,2025,12482230.65
359122,PENDENTE_ENRIQUECIMENTO,3T,2025,591285.11
359777,PENDENTE_ENRIQUECIMENTO,3T,2025,7668076.17
361593,PENDENTE_ENRIQUECIMENTO,3T,2025,135422.44
361941,PENDENTE_ENRIQUECIMENTO,3T,2025,236584.82
362573,PENDENTE_ENRIQUECIMENTO,3T,2025,38699.48
363286,PENDENTE_ENRIQUECIMENTO,3T,2025,382927.01
364584,PENDENTE_ENRIQUECIMENTO,3T,2025,541718413.42
364860,PENDENTE_ENRIQUECIMENTO,3T,2025,198044251.1
365785,PENDENTE_ENRIQUECIMENTO,3T,2025,1206.87
366340,PENDENTE_ENRIQUECIMENTO,3T,2025,80260311.98
367397,PENDENTE_ENRIQUECIMENTO,3T,2025,71573.1
368148,PENDENTE_ENRIQUECIMENTO,3T,2025,1073527.06
350494,PENDENTE_ENRIQUECIMENTO,3T,2025,3146590.14
352314,PENDENTE_ENRIQUECIMENTO,3T,2025,4015244.21
353353,PENDENTE_ENRIQUECIMENTO,3T,2025,443201.47
355721,PENDENTE_ENRIQUECIMENTO,3T,2025,834805285.43
361011,PENDENTE_ENRIQUECIMENTO,3T,2025,3341655.46
364070,PENDENTE_ENRIQUECIMENTO,3T,2025,35885447.16
365530,PENDENTE_ENRIQUECIMENTO,3T,2025,46544569.21
370592,PENDENTE_ENRIQUECIMENTO,3T,2025,361344.39
352586,PENDENTE_ENRIQUECIMENTO,3T,2025,1889.04
354511,PENDENTE_ENRIQUECIMENTO,3T,2025,95461.54
356476,PENDENTE_ENRIQUECIMENTO,3T,2025,23658.11
360414,PENDENTE_ENRIQUECIMENTO,3T,2025,650140.53
361569,PENDENTE_ENRIQUECIMENTO,3T,2025,235598.38
367095,PENDENTE_ENRIQUECIMENTO,3T,2025,939594.17
374440,PENDENTE_ENRIQUECIMENTO,3T,2025,73117541.76
363189,PENDENTE_ENRIQUECIMENTO,3T,2025,96658.28
363855,PENDENTE_ENRIQUECIMENTO,3T,2025,909213.92
350699,PENDENTE_ENRIQUECIMENTO,3T,2025,4908.76
358339,PENDENTE_ENRIQUECIMENTO,3T,2025,18736.66
357138,PENDENTE_ENRIQUECIMENTO,3T,2025,575615.73
358053,PENDENTE_ENRIQUECIMENTO,3T,2025,91183.36
345091,PENDENTE_ENRIQUECIMENTO,3T,2025,95864777.33
345741,PENDENTE_ENRIQUECIMENTO,3T,2025,91160059.92
346659,PENDENTE_ENRIQUECIMENTO,3T,2025,6706704881.56
347108,PENDENTE_ENRIQUECIMENTO,3T,2025,3603417.8
347825,PENDENTE_ENRIQUECIMENTO,3T,2025,2456.01
348180,PENDENTE_ENRIQUECIMENTO,3T,2025,439196693.88
348261,PENDENTE_ENRIQUECIMENTO,3T,2025,2693294.23
326500,PENDENTE_ENRIQUECIMENTO,3T,2025,88.02
327417,PENDENTE_ENRIQUECIMENTO,3T,2025,41413555.47
327638,PENDENTE_ENRIQUECIMENTO,3T,2025,500413.91
328294,PENDENTE_ENRIQUECIMENTO,3T,2025,110629639.75
328375,PENDENTE_ENRIQUECIMENTO,3T,2025,46266.05
330264,PENDENTE_ENRIQUECIMENTO,3T,2025,23331461.88
330892,PENDENTE_ENRIQUECIMENTO,3T,2025,762365.93
333662,PENDENTE_ENRIQUECIMENTO,3T,2025,180436820.06
333867,PENDENTE_ENRIQUECIMENTO,3T,2025,149617.67
335517,PENDENTE_ENRIQUECIMENTO,3T,2025,13888.0
335789,PENDENTE_ENRIQUECIMENTO,3T,2025,50.27
336858,PENDENTE_ENRIQUECIMENTO,3T,2025,1856978.0
341819,PENDENTE_ENRIQUECIMENTO,3T,2025,111496.46
342131,PENDENTE_ENRIQUECIMENTO,3T,2025,75460515.98
342556,PENDENTE_ENRIQUECIMENTO,3T,2025,1279129.99
343153,PENDENTE_ENRIQUECIMENTO,3T,2025,22346815.52
343404,PENDENTE_ENRIQUECIMENTO,3T,2025,12585.38
343731,PENDENTE_ENRIQUECIMENTO,3T,2025,5042888.74
